sim,DateTime,Chla,Secchi,TP,year,month
0.5,2000-09-28T05:00:00Z,29.81013159742831,3.276031692452809,46.950827527153926,2000,9
0.5,2000-09-29T05:00:00Z,28.375733269127405,3.357618957676798,46.913975021459,2000,9
0.5,2000-09-30T05:00:00Z,27.424201784451473,3.4164925105496997,46.98493048183817,2000,9
0.5,2000-10-01T05:00:00Z,27.432191777608423,3.421041378742914,46.818007064264755,2000,10
0.5,2000-10-02T05:00:00Z,27.410041291392094,3.4259087445885488,46.65207706839619,2000,10
0.5,2000-10-03T05:00:00Z,27.857202329035207,3.4025286197304947,46.37442324459562,2000,10
0.5,2000-10-04T05:00:00Z,29.812647496539665,3.302240506192304,45.63810887778295,2000,10
0.5,2000-10-05T05:00:00Z,27.703228461729932,3.4176698659372517,45.88264745923924,2000,10
0.5,2000-10-06T05:00:00Z,26.77298274743581,3.476820751912992,45.73981388721379,2000,10
0.5,2000-10-07T05:00:00Z,26.27979344870065,3.5124286157845424,45.78387104883586,2000,10
0.5,2000-10-08T05:00:00Z,25.882419807547166,3.5426783630156082,45.79283488191423,2000,10
0.5,2000-10-09T05:00:00Z,25.572893683468124,3.567705761989594,45.72926314769545,2000,10
0.5,2000-10-10T05:00:00Z,25.53196132594892,3.574655549018752,45.54676721156947,2000,10
0.5,2000-10-11T05:00:00Z,25.662897119268482,3.5709091640529382,45.42918429489843,2000,10
0.5,2000-10-12T05:00:00Z,25.799531296838442,3.566818528313117,45.33603928072476,2000,10
0.5,2000-10-13T05:00:00Z,25.26839600752192,3.606147916694722,45.466969792885806,2000,10
0.5,2000-10-14T05:00:00Z,25.603219806132312,3.5897040346812252,45.177993123205816,2000,10
0.5,2000-10-15T05:00:00Z,25.526760790340273,3.5995155367098635,44.90336494720253,2000,10
0.5,2000-10-16T05:00:00Z,28.070450965387867,3.453582501020238,44.10037857072218,2000,10
0.5,2000-10-17T05:00:00Z,28.816141433738725,3.416584728386482,43.635975926705505,2000,10
0.5,2000-10-18T05:00:00Z,25.401930867487504,3.6245825818534962,43.95527013441983,2000,10
0.5,2000-10-19T05:00:00Z,24.96289311880132,3.653818835053136,44.212885885944196,2000,10
0.5,2000-10-20T05:00:00Z,24.930920911143193,3.6594881596880953,44.048875484577174,2000,10
0.5,2000-10-21T05:00:00Z,24.932611568150797,3.662679795417416,43.77482237507113,2000,10
0.5,2000-10-22T05:00:00Z,24.888243907109764,3.669100897280198,43.49722988008892,2000,10
0.5,2000-10-23T05:00:00Z,24.80997245503814,3.678871655392852,43.847939114053844,2000,10
0.5,2000-10-24T05:00:00Z,24.692361496619828,3.6963287230454833,43.420008349229796,2000,10
0.5,2000-10-25T05:00:00Z,26.669915161518734,3.578114352117675,42.60101888690968,2000,10
0.5,2000-10-26T05:00:00Z,24.987242203091643,3.6902588003733383,42.59009019911494,2000,10
0.5,2000-10-27T05:00:00Z,24.50610146411036,3.7231400454347026,42.497156993384046,2000,10
0.5,2000-10-28T05:00:00Z,24.807831018443167,3.7053208062373715,42.15994965724686,2000,10
0.5,2000-10-29T05:00:00Z,24.420007761130883,3.7336687984061414,42.01281346257612,2000,10
0.5,2000-10-30T05:00:00Z,24.09591862854123,3.756873770267379,42.00242518595785,2000,10
0.5,2000-10-31T05:00:00Z,23.507154358501676,3.7980968075020893,42.55623531840318,2000,10
0.5,2000-11-01T05:00:00Z,23.620167108035517,3.7939252232592806,42.420466303097605,2000,11
0.5,2000-11-02T05:00:00Z,22.953949756113342,3.845246459201621,42.84425371273348,2000,11
0.5,2000-11-03T05:00:00Z,22.909291894104435,3.8519477199469137,42.58257417314524,2000,11
0.5,2000-11-04T05:00:00Z,22.625904388551003,3.8761219947401515,42.84270869266822,2000,11
0.5,2000-11-05T05:00:00Z,22.37217612386416,3.898948832721287,43.1066745578816,2000,11
0.5,2000-11-06T05:00:00Z,22.10028439189078,3.9237046439842005,43.69313290505417,2000,11
0.5,2000-11-07T05:00:00Z,20.86994569428835,4.033135361384959,60.565722231045925,2000,11
0.5,2000-11-08T05:00:00Z,20.68553878260559,4.052408016089189,60.42815717242741,2000,11
0.5,2000-11-09T05:00:00Z,20.489279231352974,4.073075291961746,60.29288526167295,2000,11
0.5,2000-11-10T05:00:00Z,20.138354419500857,4.107927999472248,60.160578481311845,2000,11
0.5,2000-11-11T05:00:00Z,19.935540826696375,4.130059733681116,60.031116117175884,2000,11
0.5,2000-11-12T05:00:00Z,19.805785106807697,4.1457738476649055,59.83713707893458,2000,11
0.5,2000-11-13T05:00:00Z,19.46110472018103,4.181629110018909,59.692179323252155,2000,11
0.5,2000-11-14T05:00:00Z,19.231089363403264,4.20734701426081,59.566987127123845,2000,11
0.5,2000-11-15T05:00:00Z,18.964980476379523,4.236972698697583,59.537416362283736,2000,11
0.5,2000-11-16T05:00:00Z,18.818538268562968,4.255541885229712,59.41114164544619,2000,11
0.5,2000-11-17T05:00:00Z,18.504889852567977,4.290757778189834,59.28336084037345,2000,11
0.5,2000-11-18T05:00:00Z,18.312097329605255,4.314572325325139,59.15872388007561,2000,11
0.5,2000-11-19T05:00:00Z,18.07869709047969,4.342762842240031,59.03573663957704,2000,11
0.5,2000-11-20T05:00:00Z,17.825424942709883,4.373480820299113,58.91215421383162,2000,11
0.5,2000-11-21T05:00:00Z,17.618156746319457,4.399952628170442,58.78969488219603,2000,11
0.5,2000-11-22T05:00:00Z,17.4917045206255,4.418389871201834,58.66846286241144,2000,11
0.5,2000-11-23T05:00:00Z,17.373469911837798,4.436163620026028,58.547971712468375,2000,11
0.5,2000-11-24T05:00:00Z,17.2527799633422,4.454321971321294,58.426850351641455,2000,11
0.5,2000-11-25T05:00:00Z,17.159208854537038,4.4696442098461695,58.30508377051968,2000,11
0.5,2000-11-26T05:00:00Z,17.102703150457327,4.482468538418646,58.134963207277295,2000,11
0.5,2000-11-27T05:00:00Z,16.86053164512689,4.512407162935083,58.07577037537761,2000,11
0.5,2000-11-28T05:00:00Z,16.76241201248189,4.528303638944063,57.961223281064846,2000,11
0.5,2000-11-29T05:00:00Z,16.691038816080056,4.541889919173128,57.81060003921834,2000,11
0.5,2000-11-30T05:00:00Z,16.458354782398597,4.572191725520152,57.732395518576936,2000,11
0.5,2000-12-01T05:00:00Z,16.290526470949647,4.596062017982841,57.62155810818935,2000,12
0.5,2000-12-02T05:00:00Z,16.136965010441614,4.618418570850949,57.514117256967495,2000,12
0.5,2000-12-03T05:00:00Z,16.052732882547804,4.632970184783154,57.40936900784733,2000,12
0.5,2000-12-04T05:00:00Z,15.951368665939045,4.649509486263477,57.3056140881905,2000,12
0.5,2000-12-05T05:00:00Z,15.79703807835266,4.672335289966395,57.20193528007978,2000,12
0.5,2000-12-06T05:00:00Z,15.699062559357074,4.6888216210679685,57.09645158439892,2000,12
0.5,2000-12-07T05:00:00Z,15.566374161214844,4.709505180282621,56.94218010704667,2000,12
0.5,2000-12-08T05:00:00Z,15.401211885738572,4.738017701184815,56.692640956605516,2000,12
0.5,2000-12-09T05:00:00Z,15.318546864811351,4.74922438276336,56.71899691096357,2000,12
0.5,2000-12-10T05:00:00Z,15.203943465752733,4.769376935012436,56.523053099863375,2000,12
0.5,2000-12-11T05:00:00Z,15.06858747381275,4.789080309807411,56.604460452631905,2000,12
0.5,2000-12-12T05:00:00Z,14.968393347936395,4.8061104774510355,56.51791919318609,2000,12
0.5,2000-12-13T05:00:00Z,14.934633764610261,4.816089770192723,56.391248630515626,2000,12
0.5,2000-12-14T05:00:00Z,14.892015395148949,4.8303108587669445,56.14943677042305,2000,12
0.5,2000-12-15T05:00:00Z,14.881044962353208,4.842919747634942,55.856321318632304,2000,12
0.5,2000-12-16T05:00:00Z,14.78900934324015,4.863069739608649,55.61563678682854,2000,12
0.5,2000-12-17T05:00:00Z,14.665581113919032,4.887253071922926,55.36521134761918,2000,12
0.5,2000-12-18T05:00:00Z,14.557395809876736,4.905677770660045,55.229533129463874,2000,12
0.5,2000-12-19T05:00:00Z,14.413135828019973,4.9300743931200826,55.03530301047737,2000,12
0.5,2000-12-20T05:00:00Z,14.268413149332936,4.954193277575325,54.862715605773964,2000,12
0.5,2000-12-21T05:00:00Z,14.045451357510885,4.967113626356991,55.14754923401565,2000,12
0.5,2000-12-22T05:00:00Z,13.90244625188603,4.989279388449439,55.01586028866352,2000,12
0.5,2000-12-23T05:00:00Z,13.75748001140105,5.012117119597449,54.9502417793999,2000,12
0.5,2000-12-24T05:00:00Z,13.616613117947518,5.03305712988575,55.513286477672935,2000,12
0.5,2000-12-25T05:00:00Z,13.472132552512589,5.057535380341373,55.40937031006699,2000,12
0.5,2000-12-26T05:00:00Z,13.345917857445531,5.078125053464912,55.33678330125674,2000,12
0.5,2000-12-27T05:00:00Z,13.229508620063388,5.094628679980331,55.34227950849975,2000,12
0.5,2000-12-28T05:00:00Z,13.059852095265882,5.12415616915736,55.19802909669372,2000,12
0.5,2000-12-29T05:00:00Z,12.933578118693845,5.143029281620638,55.175058156332106,2000,12
0.5,2000-12-30T05:00:00Z,12.845884999712966,5.157060760858222,55.196971074525955,2000,12
0.5,2000-12-31T05:00:00Z,12.742481145443065,5.17460787971053,55.186574690540034,2000,12
0.5,2001-01-01T05:00:00Z,12.633378821334746,5.1931650997734335,55.1618051357861,2001,1
0.5,2001-01-02T05:00:00Z,12.529261374553126,5.211083340274933,55.1294045123104,2001,1
0.5,2001-01-03T05:00:00Z,12.27533256843801,5.25434789351074,54.831677778072,2001,1
0.5,2001-01-04T05:00:00Z,12.182250176014724,5.2683745690019395,54.84341486395775,2001,1
0.5,2001-01-05T05:00:00Z,12.05435286270897,5.290303887653304,54.77757438110703,2001,1
0.5,2001-01-06T05:00:00Z,11.9765004614332,5.303601937131566,54.79879015083778,2001,1
0.5,2001-01-07T05:00:00Z,11.892161535288292,5.317041751080546,54.832859270327084,2001,1
0.5,2001-01-08T05:00:00Z,11.802224401018497,5.33283175622667,54.84044035856062,2001,1
0.5,2001-01-09T05:00:00Z,11.70337665711366,5.35776278986636,54.809673400602534,2001,1
0.5,2001-01-10T05:00:00Z,11.474791486952453,5.391955343757261,54.51257272781563,2001,1
0.5,2001-01-11T05:00:00Z,11.368806127936056,5.410658784364878,54.4715880325198,2001,1
0.5,2001-01-12T05:00:00Z,11.290897544132406,5.423979658189026,54.50088784860234,2001,1
0.5,2001-01-13T05:00:00Z,11.209762196557316,5.438929608106149,54.50417425449954,2001,1
0.5,2001-01-14T05:00:00Z,11.124287525805828,5.454731456964353,54.4952029259583,2001,1
0.5,2001-01-15T05:00:00Z,11.016275425558343,5.474153131213325,54.47898579429948,2001,1
0.5,2001-01-16T05:00:00Z,10.902998286653782,5.494510032505131,54.458455479433866,2001,1
0.5,2001-01-17T05:00:00Z,10.817466771789109,5.510527840055159,54.436186079769094,2001,1
0.5,2001-01-18T05:00:00Z,10.714454206641735,5.529396694065386,54.41205227145726,2001,1
0.5,2001-01-19T05:00:00Z,10.617301463859317,5.547412127858715,54.38630468918638,2001,1
0.5,2001-01-20T05:00:00Z,10.515922246017938,5.566193215376048,54.35985123850179,2001,1
0.5,2001-01-21T05:00:00Z,10.235220480159244,5.618438192215039,54.04266821573039,2001,1
0.5,2001-01-22T05:00:00Z,10.162326690780617,5.631206422854227,54.04638166978201,2001,1
0.5,2001-01-23T05:00:00Z,10.070372701218323,5.648805107858026,54.01610894684768,2001,1
0.5,2001-01-24T05:00:00Z,10.008399470710586,5.6602224207763205,54.05140896170014,2001,1
0.5,2001-01-25T05:00:00Z,9.930875013169432,5.675326992621011,54.06280976312375,2001,1
0.5,2001-01-26T05:00:00Z,9.791587765725232,5.702637771362155,53.93227222252161,2001,1
0.5,2001-01-27T05:00:00Z,9.711594141752524,5.717295700389999,53.9683197444351,2001,1
0.5,2001-01-28T05:00:00Z,9.653158651025588,5.729321016920904,53.981136116048475,2001,1
0.5,2001-01-29T05:00:00Z,9.51195916383603,5.757215587486177,53.85795687058655,2001,1
0.5,2001-01-30T05:00:00Z,9.425335458741719,5.773322994249162,53.895074887011596,2001,1
0.5,2001-01-31T05:00:00Z,9.3438040341775,5.789499183905649,53.91378927887832,2001,1
0.5,2001-02-01T05:00:00Z,9.262797915299718,5.806484550740128,53.91502588488624,2001,2
0.5,2001-02-02T05:00:00Z,9.18970326104744,5.821482860602883,53.920876731521744,2001,2
0.5,2001-02-03T05:00:00Z,8.995510402788245,5.860119389252566,53.795463171686706,2001,2
0.5,2001-02-04T05:00:00Z,8.93055676702533,5.8726406240782145,53.843060148207314,2001,2
0.5,2001-02-05T05:00:00Z,8.848418894579302,5.889497651475952,53.863955416217614,2001,2
0.5,2001-02-06T05:00:00Z,8.780842858291848,5.903462091318967,53.88576632288538,2001,2
0.5,2001-02-07T05:00:00Z,8.714407566234021,5.917508938400858,53.895644427958366,2001,2
0.5,2001-02-08T05:00:00Z,8.640269403340946,5.932993393550461,53.90218930928082,2001,2
0.5,2001-02-09T05:00:00Z,8.553339494368565,5.950957711119748,53.90212082643838,2001,2
0.5,2001-02-10T05:00:00Z,8.46115756947708,5.970010670396181,53.90325920375862,2001,2
0.5,2001-02-11T05:00:00Z,8.388687243431312,5.9852157352183335,53.915232420099414,2001,2
0.5,2001-02-12T05:00:00Z,8.316539208784011,6.000519848327283,53.9268250510115,2001,2
0.5,2001-02-13T05:00:00Z,8.241263109456249,6.016497640891401,53.938063036726014,2001,2
0.5,2001-02-14T05:00:00Z,8.163062161615391,6.033085733367666,53.94900196747878,2001,2
0.5,2001-02-15T05:00:00Z,8.07486951668911,6.051676225560084,53.95889540534566,2001,2
0.5,2001-02-16T05:00:00Z,7.990814398264397,6.069572283894356,53.96749196711282,2001,2
0.5,2001-02-17T05:00:00Z,7.919116263263347,6.085201296970359,53.974309936575864,2001,2
0.5,2001-02-18T05:00:00Z,7.848525421998957,6.100609394777806,53.982219385919635,2001,2
0.5,2001-02-19T05:00:00Z,7.549794497926302,6.165433154278419,54.06288977369903,2001,2
0.5,2001-02-20T05:00:00Z,7.507278443967752,6.174606885360892,54.117021942737054,2001,2
0.5,2001-02-21T05:00:00Z,7.460392345697881,6.185392048634577,54.155175198020466,2001,2
0.5,2001-02-22T05:00:00Z,7.349691976970654,6.210974194583052,54.12899954282059,2001,2
0.5,2001-02-23T05:00:00Z,7.303190201323018,6.221038861882301,54.182673918475565,2001,2
0.5,2001-02-24T05:00:00Z,7.259944182263714,6.231298826245403,54.21888451387388,2001,2
0.5,2001-02-25T05:00:00Z,7.192768258935355,6.246448791335989,54.24954857858027,2001,2
0.5,2001-02-26T05:00:00Z,7.126170828469387,6.261578171716084,54.27761822403014,2001,2
0.5,2001-02-27T05:00:00Z,7.065223069366833,6.275594337658128,54.30630361038942,2001,2
0.5,2001-02-28T05:00:00Z,7.009907552393679,6.288521347065412,54.33444027141144,2001,2
0.5,2001-03-01T05:00:00Z,6.95672170087724,6.301145877623399,54.3592647217752,2001,3
0.5,2001-03-02T05:00:00Z,6.905507724810516,6.313354020041531,54.38435373794853,2001,3
0.5,2001-03-03T05:00:00Z,6.85368631718911,6.325625802685874,54.41183464768861,2001,3
0.5,2001-03-04T05:00:00Z,6.801463224294598,6.3381669918915335,54.469428775672796,2001,3
0.5,2001-03-05T05:00:00Z,6.749563326661605,6.35067172444912,54.548929122793666,2001,3
0.5,2001-03-06T05:00:00Z,6.698157653313756,6.36310142361328,54.4955402631166,2001,3
0.5,2001-03-07T05:00:00Z,6.645073978994182,6.375923443807843,54.478613306475026,2001,3
0.5,2001-03-08T05:00:00Z,6.595178354789629,6.387987243848768,54.42904777748179,2001,3
0.5,2001-03-09T05:00:00Z,6.54101953391909,6.403598518740337,54.387020410077064,2001,3
0.5,2001-03-10T05:00:00Z,6.493675591978213,6.416192384093602,54.34167857988784,2001,3
0.5,2001-03-11T05:00:00Z,6.4307773494443286,6.43171666043847,54.29538775547369,2001,3
0.5,2001-03-12T05:00:00Z,6.377081747279586,6.446195280122194,54.237917320263705,2001,3
0.5,2001-03-13T05:00:00Z,6.304296525145034,6.464023919739325,54.207256338513474,2001,3
0.5,2001-03-14T05:00:00Z,6.246082962417042,6.478142821102767,54.15409948972468,2001,3
0.5,2001-03-15T05:00:00Z,6.176544046553265,6.494597301298922,54.10862545159709,2001,3
0.5,2001-03-16T05:00:00Z,6.074594085920916,6.520451799512695,54.174191471206676,2001,3
0.5,2001-03-17T05:00:00Z,5.915927633057852,6.561136270488135,54.170559887032745,2001,3
0.5,2001-03-18T05:00:00Z,5.769354080086584,6.599353184591376,54.17417383529049,2001,3
0.5,2001-03-19T05:00:00Z,5.916215825312771,6.554562944038594,54.30437716635165,2001,3
0.5,2001-03-20T05:00:00Z,5.868169293520705,6.567717266212228,54.30756270792133,2001,3
0.5,2001-03-21T05:00:00Z,5.818388453144227,6.581402387146059,54.504731938617546,2001,3
0.5,2001-03-22T05:00:00Z,5.6822393966475175,6.614216275799402,54.830070796341275,2001,3
0.5,2001-03-23T05:00:00Z,5.647405673856656,6.623615525624557,54.99177202162504,2001,3
0.5,2001-03-24T05:00:00Z,5.608584984862764,6.634020339883291,55.133337099292426,2001,3
0.5,2001-03-25T05:00:00Z,5.573233798839272,6.646204813898699,55.26877218139009,2001,3
0.5,2001-03-26T05:00:00Z,5.536845334082546,6.656876497345931,55.241831604716474,2001,3
0.5,2001-03-27T05:00:00Z,5.494461914828833,6.668679057134935,55.214339509931406,2001,3
0.5,2001-03-28T05:00:00Z,5.456549123202088,6.679574555351067,55.17986686156307,2001,3
0.5,2001-03-29T05:00:00Z,5.326975977539106,6.716226635809226,55.21600616960814,2001,3
0.5,2001-03-30T05:00:00Z,5.003432931106182,6.806521583474707,55.465737141896355,2001,3
0.5,2001-03-31T05:00:00Z,4.694200909306712,6.893253387785047,56.31694667490145,2001,3
0.5,2001-04-01T05:00:00Z,4.352587668887758,6.991906324842833,57.522124425877514,2001,4
0.5,2001-04-02T05:00:00Z,5.134736376450431,6.761603550642022,57.00398031287351,2001,4
0.5,2001-04-03T05:00:00Z,4.963170103283905,6.84277721812029,56.87255960070869,2001,4
0.5,2001-04-04T05:00:00Z,5.085682848891646,6.8404748489866884,56.75007423441394,2001,4
0.5,2001-04-05T05:00:00Z,4.883131710586462,6.890164346190672,59.346612660652085,2001,4
0.5,2001-04-06T05:00:00Z,4.8885102779824825,6.899796474539469,59.289312323377665,2001,4
0.5,2001-04-07T05:00:00Z,4.988137361947892,6.886996681313823,59.25200774290848,2001,4
0.5,2001-04-08T05:00:00Z,4.642557715807621,6.89932739152754,59.930850899510915,2001,4
0.5,2001-04-09T05:00:00Z,4.772313012625979,6.8711849418768285,60.040120014960564,2001,4
0.5,2001-04-10T05:00:00Z,4.718770920746979,6.884310630463956,60.215414737417895,2001,4
0.5,2001-04-11T05:00:00Z,4.789031250980203,6.869561873682112,60.40784392877867,2001,4
0.5,2001-04-12T05:00:00Z,4.7885416674436705,6.871011739523796,60.69400141426525,2001,4
0.5,2001-04-13T05:00:00Z,4.783214405933831,6.873757900855758,60.98106072947697,2001,4
0.5,2001-04-14T05:00:00Z,5.0210117013157545,6.822816800884793,61.219417619241355,2001,4
0.5,2001-04-15T05:00:00Z,4.977603181167973,6.8331155614442025,61.47270332978387,2001,4
0.5,2001-04-16T05:00:00Z,4.964287706851807,6.838047446260657,61.71046366985099,2001,4
0.5,2001-04-17T05:00:00Z,4.93898432139866,6.844400709533117,62.11617916729436,2001,4
0.5,2001-04-18T05:00:00Z,4.989924352658233,6.834710959382475,62.35704547550157,2001,4
0.5,2001-04-19T05:00:00Z,5.192413166769928,6.793000590738038,62.54388192209187,2001,4
0.5,2001-04-20T05:00:00Z,5.130845029744545,6.80734681285958,62.831447638213774,2001,4
0.5,2001-04-21T05:00:00Z,5.200515730494231,6.794285960621719,63.01726381265399,2001,4
0.5,2001-04-22T05:00:00Z,5.247868653380834,6.7858248772071095,63.30294060612133,2001,4
0.5,2001-04-23T05:00:00Z,5.2806244256095125,6.780827373691145,63.546185245054204,2001,4
0.5,2001-04-24T05:00:00Z,5.334130845932632,6.771379875119084,63.86243089702692,2001,4
0.5,2001-04-25T05:00:00Z,5.5050430354972875,6.738348258601197,64.08876054973734,2001,4
0.5,2001-04-26T05:00:00Z,5.748937182027296,6.692101617013564,64.28477706355858,2001,4
0.5,2001-04-27T05:00:00Z,5.663643777527296,6.710502427353865,64.64747527380621,2001,4
0.5,2001-04-28T05:00:00Z,6.400196208834801,6.572469713127527,64.77336307146174,2001,4
0.5,2001-04-29T05:00:00Z,5.920698586530702,6.665117972307545,65.01598557634784,2001,4
0.5,2001-04-30T05:00:00Z,6.022776080164168,6.648078556033978,65.31304085117091,2001,4
0.5,2001-05-01T05:00:00Z,6.157369937837688,6.6257143891635355,65.52752101743083,2001,5
0.5,2001-05-02T05:00:00Z,6.31540194860926,6.599801859921958,65.65454269227135,2001,5
0.5,2001-05-03T05:00:00Z,6.5597569960570095,6.5594914602747965,65.75557703005194,2001,5
0.5,2001-05-04T05:00:00Z,6.997198442181053,6.4897940191224155,65.87355254738121,2001,5
0.5,2001-05-05T05:00:00Z,6.9123898481651365,6.510490920673593,66.03957308354636,2001,5
0.5,2001-05-06T05:00:00Z,6.920079796820083,6.514078556350219,66.16171051362484,2001,5
0.5,2001-05-07T05:00:00Z,7.182496673463637,6.476536414794963,66.33162436387745,2001,5
0.5,2001-05-08T05:00:00Z,7.648911179034531,6.41099855455835,66.53209849592344,2001,5
0.5,2001-05-09T05:00:00Z,7.7367932938469615,6.403857579341455,66.70004270290225,2001,5
0.5,2001-05-10T05:00:00Z,8.280541281642956,6.332514570815959,66.8847060686476,2001,5
0.5,2001-05-11T05:00:00Z,9.038609432683979,6.237993883802391,67.07454578986072,2001,5
0.5,2001-05-12T05:00:00Z,10.778187653328466,6.028346031913984,67.2337461456731,2001,5
0.5,2001-05-13T05:00:00Z,12.314616122228566,5.864210484332359,67.7053693724921,2001,5
0.5,2001-05-14T05:00:00Z,11.70965845185011,5.963871282045529,67.91379643476652,2001,5
0.5,2001-05-15T05:00:00Z,12.057429032097389,5.946434464043134,67.99007453302741,2001,5
0.5,2001-05-16T05:00:00Z,13.573095852432278,5.818291855945164,68.17258197390454,2001,5
0.5,2001-05-17T05:00:00Z,16.99224466179995,5.547219528953345,68.34887377237384,2001,5
0.5,2001-05-18T05:00:00Z,21.795554328646574,5.225793195917051,68.55089855939949,2001,5
0.5,2001-05-19T05:00:00Z,29.21268708588042,4.838094991632236,68.46070752227907,2001,5
0.5,2001-05-20T05:00:00Z,41.982192040871574,4.314284133075491,68.43561571754616,2001,5
0.5,2001-05-21T05:00:00Z,29.88847616780361,4.917256412268045,68.38672973903275,2001,5
0.5,2001-05-22T05:00:00Z,33.399356912939886,4.798655175892551,68.19744678379085,2001,5
0.5,2001-05-23T05:00:00Z,35.03863663156553,4.786020140208026,68.34756929530384,2001,5
0.5,2001-05-24T05:00:00Z,40.684490592175024,4.625822698874145,68.21739822287103,2001,5
0.5,2001-05-25T05:00:00Z,51.29311787435428,4.352270051254511,67.7392994937504,2001,5
0.5,2001-05-26T05:00:00Z,73.70749752437726,3.8592031558966817,66.29344258201347,2001,5
0.5,2001-05-27T05:00:00Z,60.62324739913284,4.207331056149178,67.55476526505667,2001,5
0.5,2001-05-28T05:00:00Z,65.551686675026275,4.168573099525491,68.47427521260758,2001,5
0.5,2001-05-29T05:00:00Z,81.72111259876961,3.694054722582858,66.81052067273336,2001,5
0.5,2001-05-30T05:00:00Z,80.66409814901402,3.7630721406862437,67.36721743269574,2001,5
0.5,2001-05-31T05:00:00Z,81.44346817870965,3.64169569389978,66.78466172212497,2001,5
0.5,2001-06-01T05:00:00Z,78.50363673296441,3.854182242634451,67.31619916783802,2001,6
0.5,2001-06-02T05:00:00Z,80.28579470913576,3.8733533012588643,68.30496549079015,2001,6
0.5,2001-06-03T05:00:00Z,76.48813557032237,3.9877203512106343,68.49666822843349,2001,6
0.5,2001-06-04T05:00:00Z,79.38222929851199,3.866666739454628,67.80028438650766,2001,6
0.5,2001-06-05T05:00:00Z,79.22522380760026,3.8834865680626196,67.81167469198571,2001,6
0.5,2001-06-06T05:00:00Z,78.49485424009592,3.9385900315055182,67.83647619460135,2001,6
0.5,2001-06-07T05:00:00Z,79.31321454177308,3.8069885301346544,67.25206178001764,2001,6
0.5,2001-06-08T05:00:00Z,82.94858017926188,3.454665214376013,66.02870479176414,2001,6
0.5,2001-06-09T05:00:00Z,85.57507041729208,3.2744637823674414,67.02577601710442,2001,6
0.5,2001-06-10T05:00:00Z,83.27622708543178,3.315906348343746,66.18434639108958,2001,6
0.5,2001-06-11T05:00:00Z,81.16714179793284,3.3909233958935423,66.22248167407139,2001,6
0.5,2001-06-12T05:00:00Z,82.60266883026608,3.2339700509191167,65.63411174391281,2001,6
0.5,2001-06-13T05:00:00Z,85.723747170217,3.012824446691214,65.11989273912334,2001,6
0.5,2001-06-14T05:00:00Z,83.26071341953502,3.0915120078815916,65.63714539338692,2001,6
0.5,2001-06-15T05:00:00Z,84.5529879998123,2.990929990174897,65.84666776486085,2001,6
0.5,2001-06-16T05:00:00Z,85.82504128839213,2.888260231063987,66.43151283153765,2001,6
0.5,2001-06-17T05:00:00Z,90.6851027864781,2.642580881939441,66.56460683494947,2001,6
0.5,2001-06-18T05:00:00Z,93.73535064174843,2.5006943572257923,67.74802262721556,2001,6
0.5,2001-06-19T05:00:00Z,87.80773630986727,2.667436305150812,67.98516117871155,2001,6
0.5,2001-06-20T05:00:00Z,90.68820123357969,2.5166351931427715,67.72393733102668,2001,6
0.5,2001-06-21T05:00:00Z,95.84982637616568,2.305514226382898,66.96491804963097,2001,6
0.5,2001-06-22T05:00:00Z,94.76280411295411,2.2987567168264826,67.05280117346626,2001,6
0.5,2001-06-23T05:00:00Z,97.03610536278494,2.198173206608469,66.74881709398332,2001,6
0.5,2001-06-24T05:00:00Z,102.88231437616433,2.0282921970600696,67.03195728863969,2001,6
0.5,2001-06-25T05:00:00Z,92.28514308627874,2.253995189488162,67.21472002641599,2001,6
0.5,2001-06-26T05:00:00Z,91.73623857908646,2.233447037322453,67.29012754455115,2001,6
0.5,2001-06-27T05:00:00Z,95.063982948566,2.1118411717483916,67.05291755224583,2001,6
0.5,2001-06-28T05:00:00Z,101.62561085754136,1.9333591823746292,66.3471198727124,2001,6
0.5,2001-06-29T05:00:00Z,102.31109293179001,1.892246859515175,66.46092323387461,2001,6
0.5,2001-06-30T05:00:00Z,98.7771176784919,1.9258781288091569,66.77736712450238,2001,6
0.5,2001-07-01T05:00:00Z,95.0553078510664,1.962396375532003,66.58959740632521,2001,7
0.5,2001-07-02T05:00:00Z,90.20229892089175,2.032714033755039,66.0698312265166,2001,7
0.5,2001-07-03T05:00:00Z,91.92455633944093,1.9685051333759322,65.1998845196911,2001,7
0.5,2001-07-04T05:00:00Z,90.74386202584424,1.9604128803685263,64.64291128063604,2001,7
0.5,2001-07-05T05:00:00Z,86.85019901531717,2.00943479128652,64.18982129632394,2001,7
0.5,2001-07-06T05:00:00Z,88.49673919142919,1.9456657689741053,63.08236497783211,2001,7
0.5,2001-07-07T05:00:00Z,84.9915976840251,1.9864879891149185,62.68803493934945,2001,7
0.5,2001-07-08T05:00:00Z,87.32963141536257,1.9178436509892332,61.098985837657985,2001,7
0.5,2001-07-09T05:00:00Z,86.3704331214679,1.91510405427531,60.27557528495134,2001,7
0.5,2001-07-10T05:00:00Z,86.43025073736031,1.8809965471111756,59.21634961102967,2001,7
0.5,2001-07-11T05:00:00Z,78.64134434052517,1.9981017711047857,58.99300578928554,2001,7
0.5,2001-07-12T05:00:00Z,78.08401205263912,1.9870420410522684,57.8623850185834,2001,7
0.5,2001-07-13T05:00:00Z,76.73862219445623,1.9943967356932175,56.65282771743491,2001,7
